population_size,population_final_mean,population_final_se,sex_ratio_final_mean,sex_ratio_final_se,avg_age_final_mean,avg_age_final_se,growth_rate_mean,growth_rate_se,males_final_mean,females_final_mean
100,28.666666666666668,2.185812841434,0.0,0.0,33.666666666666664,2.0275875100994067,-0.7133333333333334,0.021858128414339983,0.0,28.666666666666668
300,38.0,7.571877794400365,23.666666666666668,8.666666666666668,35.666666666666664,1.2018504251546631,-0.8733333333333334,0.02523959264800122,35.666666666666664,2.3333333333333335
500,72.0,2.0816659994661326,1.317099567099567,0.1859530767529041,26.333333333333332,1.763834207376394,-0.856,0.0041633319989322695,40.666666666666664,31.333333333333332
800,96.0,7.023769168568492,0.802303346371143,0.180096318495351,26.0,1.5275252316519468,-0.88,0.008779711460710599,42.333333333333336,53.666666666666664
1200,135.0,12.52996408614167,0.5682126005479994,0.017006193269352023,29.666666666666668,0.33333333333333337,-0.8875000000000001,0.010441636738451391,49.00000000000001,86.0
