year,population_mean,population_se,sex_ratio_mean,sex_ratio_se,avg_age_mean,avg_age_se,males_mean,females_mean,males_se,females_se
14,117.34,0.5158342465752731,1.8869667854686814,0.017443071774350772,32.626,0.08080412497655334,76.0,41.34,0.40492954433054584,0.2949691740288373
15,99.166,0.48715452071607435,1.995846222257529,0.01966479164657364,33.404,0.08597879218394978,65.376,33.79,0.37863435653926575,0.2691852920255596
16,83.798,0.4315818784838763,2.1120783247549624,0.023046815024425512,34.098,0.08809263661198079,56.152,27.646,0.33924617600773593,0.24477171893169677
17,70.518,0.3986391580824862,2.244170418181347,0.028858579427132516,34.818,0.0892731279992223,47.974,22.544,0.3217478692746317,0.22756031154571213
18,59.614,0.35837812120093354,2.401080603166247,0.03553242566073244,35.54,0.08940238012011922,41.246,18.368,0.29387018796528086,0.20367650880865215
19,50.71,0.3252065784040577,2.5754129788425977,0.04582640323752,36.172,0.09337166881380105,35.618,15.092,0.27296367952656514,0.18077730185432977
20,42.918,0.30786378842671464,2.767870173185798,0.05482468298098226,36.87,0.09335754528973571,30.654,12.264,0.2553094864428963,0.160299719276111
21,36.582,0.2727110092922146,3.0162489799588093,0.07499287935864377,37.518,0.09552802314720445,26.496,10.086,0.23167069435136264,0.14444007015968763
22,31.058,0.2589737569979384,3.216355828347779,0.1063755553253802,38.086,0.09566353026124474,22.718,8.34,0.21356069005477893,0.1334331623609186
23,26.144,0.24140231597131093,3.5264635253635253,0.12164424312104874,38.68,0.10011616499340141,19.372,6.772,0.20016834598274255,0.11898043826351773
24,21.984,0.21702924084732347,3.936435697635697,0.14514323463524254,39.338,0.10551672644239034,16.514,5.47,0.18288384565620883,0.10995626749541404
25,18.562,0.2032903488409219,4.191731240981241,0.15142007566251434,39.862,0.11565753469040103,14.096,4.466,0.17461543201617774,0.09962699974482978
26,15.562,0.18386932276949142,4.258435425685425,0.1527912920602351,40.524,0.11969754803675813,11.98,3.582,0.16035781633121923,0.08889520073337398
27,12.96,0.16691471188030182,4.081343956043956,0.13556064119605277,41.05,0.12104670424765158,10.136,2.824,0.14617024142744622,0.07816820668963917
28,10.824,0.1539397378384527,3.9197380952380954,0.14280832136862723,41.454,0.146296182951889,8.554,2.27,0.13633540510582987,0.06890352233943894
29,9.012,0.14195779665824673,3.400864285714286,0.12886211915221824,41.978,0.17257635178201206,7.172,1.84,0.12222401326596045,0.06372536264068941
30,7.464,0.12560637692349738,2.9409666666666667,0.12253638650908583,42.384,0.19313126980048959,5.982,1.482,0.10674333834277962,0.0558712375948552
31,6.190763052208835,0.11336542147752787,2.5409638554216865,0.11722651045856944,42.72088353413655,0.21433408432543635,5.01004016064257,1.180722891566265,0.10028020263408684,0.04930713278861624
32,5.0804828973843055,0.10144308040850408,2.1101609657947686,0.10381253097909843,43.1327967806841,0.25018033520243266,4.128772635814889,0.9517102615694165,0.09145340286159913,0.04257527848928983
33,4.222448979591837,0.08469431752186021,1.5275510204081633,0.08576817305835761,43.57142857142857,0.28363249757635134,3.4346938775510205,0.7877551020408163,0.07796315162616116,0.039714694006703556
34,3.4182194616977224,0.07459761127465193,1.1042097998619735,0.07343083499220059,43.83022774327122,0.32162507533501095,2.803312629399586,0.6149068322981367,0.06899767588213504,0.03445485791014774
35,2.795744680851064,0.06763620557977312,0.7741134751773049,0.06024934464319824,43.92765957446809,0.33065038295731014,2.2893617021276595,0.5063829787234042,0.06182831911692554,0.03254545020166785
36,2.390625,0.06243567419218642,0.5647321428571429,0.052784601465181366,43.857142857142854,0.3825532140806469,1.9575892857142858,0.4330357142857143,0.05887727761076187,0.03031137277679372
37,1.9928057553956835,0.05615266883437917,0.4036770583533173,0.04534315998725152,43.908872901678656,0.4326433611114427,1.6522781774580335,0.3405275779376499,0.05403926966434916,0.026912748789190772
38,1.7859078590785908,0.05192241637560025,0.3139114724480578,0.04056966100060706,44.143631436314365,0.4617401066689555,1.4986449864498645,0.2872628726287263,0.04931554934371882,0.026526415087608515
39,1.6820987654320987,0.051378595631375,0.26851851851851855,0.03948253088503093,43.78703703703704,0.508577062327665,1.4259259259259258,0.25617283950617287,0.049383910469826944,0.026181819214641643
40,1.5416666666666667,0.047881463359928676,0.21354166666666666,0.03682976138668081,43.5,0.5262192486392008,1.3194444444444444,0.2222222222222222,0.04648545046574033,0.025507284951184723
41,1.4314516129032258,0.04621544263802942,0.1310483870967742,0.028567437100787064,43.03225806451613,0.5849777772368576,1.221774193548387,0.20967741935483872,0.048619847466148614,0.027133037918050044
42,1.334841628959276,0.04283786491943657,0.10407239819004525,0.025896645681259635,43.14932126696833,0.6061197639132835,1.1447963800904977,0.19004524886877827,0.046108655819119146,0.02721779381270797
43,1.25,0.037952152542806504,0.07065217391304347,0.02185390821348,42.47282608695652,0.6378109495688841,1.0923913043478262,0.15760869565217392,0.04201129083281099,0.028016170186814134
44,1.2160493827160495,0.03888557197968405,0.04938271604938271,0.0191900825863976,43.04938271604938,0.6774944519277626,1.0617283950617284,0.15432098765432098,0.04524075957100762,0.029787205915440096
45,1.1875,0.03938231068279761,0.034722222222222224,0.018207329346269,43.416666666666664,0.7094722093576437,1.0694444444444444,0.11805555555555555,0.04478730900120829,0.028726748608966398
46,1.1612903225806452,0.038641867348357395,0.03225806451612903,0.01961965872586071,43.524193548387096,0.7172761979886673,1.0725806451612903,0.08870967741935484,0.04311103245609103,0.025636652900944114
47,1.1272727272727272,0.03677828644018616,0.02727272727272727,0.020253155559243285,43.29090909090909,0.7405051422141603,1.0636363636363637,0.06363636363636363,0.03933829820883325,0.023380925507988974
48,1.09,0.03208259542638235,0.03,0.022270150335361363,43.86,0.7039599391723906,1.03,0.06,0.03319668962442192,0.0238683256575942
49,1.0853658536585367,0.03556749254310755,0.036585365853658534,0.027134125195800517,45.30487804878049,0.8052988142197609,1.024390243902439,0.06097560975609756,0.03459930985041653,0.02658728573217965
50,1.0724637681159421,0.037612239417656915,0.043478260869565216,0.032215590158041235,45.2463768115942,0.8047720515962614,1.0,0.07246376811594203,0.03575992699260758,0.0314391967853125
51,1.0327868852459017,0.022989818544221455,0.01639344262295082,0.016393442622950824,45.63934426229508,0.818178967851509,0.9672131147540983,0.06557377049180328,0.03278688524590165,0.03195670276986546
52,1.0208333333333333,0.020833333333333336,0.0,0.0,45.979166666666664,0.8949670064708503,0.9791666666666666,0.041666666666666664,0.03633940836712691,0.02914766351555603
53,1.025,0.024999999999999998,0.0,0.0,46.325,0.9636918195548423,1.0,0.025,0.03580574370197164,0.024999999999999994
54,1.0333333333333334,0.033333333333333326,0.0,0.0,47.03333333333333,1.255318188663445,1.0333333333333334,0.0,0.033333333333333326,0.0
55,1.037037037037037,0.037037037037037035,0.0,0.0,47.407407407407405,1.2667782893454023,1.037037037037037,0.0,0.037037037037037035,0.0
56,1.0434782608695652,0.04347826086956522,0.0,0.0,47.56521739130435,1.34373982129653,1.0434782608695652,0.0,0.04347826086956522,0.0
57,1.0714285714285714,0.07142857142857142,0.0,0.0,46.57142857142857,1.81481778128766,1.0714285714285714,0.0,0.07142857142857142,0.0
58,1.1,0.09999999999999999,0.0,0.0,48.1,2.0245712852080286,1.1,0.0,0.09999999999999999,0.0
59,1.125,0.125,0.0,0.0,49.625,2.499553531561758,1.125,0.0,0.125,0.0
60,1.1666666666666667,0.16666666666666669,0.0,0.0,50.833333333333336,3.320809807528546,1.1666666666666667,0.0,0.16666666666666669,0.0
61,1.2,0.19999999999999998,0.0,0.0,51.2,3.992492955535426,1.2,0.0,0.19999999999999998,0.0
62,1.2,0.19999999999999998,0.0,0.0,52.2,3.992492955535426,1.2,0.0,0.19999999999999998,0.0
63,1.2,0.19999999999999998,0.0,0.0,53.2,3.992492955535426,1.2,0.0,0.19999999999999998,0.0
64,1.0,0.0,0.0,0.0,49.25,2.0155644370746373,1.0,0.0,0.0,0.0
65,1.0,0.0,0.0,0.0,50.25,2.0155644370746373,1.0,0.0,0.0,0.0
66,1.0,0.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0
67,1.0,0.0,0.0,0.0,51.0,1.0,1.0,0.0,0.0,0.0
68,1.0,0.0,0.0,0.0,52.0,1.0,1.0,0.0,0.0,0.0
69,1.0,0.0,0.0,0.0,53.0,1.0,1.0,0.0,0.0,0.0
70,1.0,0.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0.0
